utc_timestamp,cet_cest_timestamp,FR_load_actual_entsoe_power_statistics,FR_load_actual_entsoe_transparency,FR_load_actual_tso,FR_load_forecast_entsoe_transparency,FR_load_forecast_tso,FR_solar_generation_actual,FR_wind_onshore_generation_actual
2013-04-20T16:00:00Z,2013-04-20T18:00:00+0200,49234,,47595,,46600,748,3211
2013-04-20T17:00:00Z,2013-04-20T19:00:00+0200,49342,,49354,,48850,362,2924
2013-04-20T18:00:00Z,2013-04-20T20:00:00+0200,49654,,49182,,49200,72,2575
2013-04-20T19:00:00Z,2013-04-20T21:00:00+0200,49746,,50040,,50400,0,2391
2013-04-20T20:00:00Z,2013-04-20T22:00:00+0200,53657,,50292,,50200,0,2352
2013-04-20T21:00:00Z,2013-04-20T23:00:00+0200,53619,,53580,,53300,0,2326
2013-04-20T22:00:00Z,2013-04-21T00:00:00+0200,49278,,52733,,51550,0,2146
2013-04-20T23:00:00Z,2013-04-21T01:00:00+0200,47967,,49032,,48550,0,1919
2013-04-21T00:00:00Z,2013-04-21T02:00:00+0200,45572,,47705,,47550,0,1635
2013-04-21T01:00:00Z,2013-04-21T03:00:00+0200,43033,,44788,,44200,0,1368
2013-04-21T02:00:00Z,2013-04-21T04:00:00+0200,42214,,42719,,41950,0,1242
2013-04-21T03:00:00Z,2013-04-21T05:00:00+0200,42854,,42383,,41400,0,1142
2013-04-21T04:00:00Z,2013-04-21T06:00:00+0200,42633,,42990,,42350,0,981
2013-04-21T05:00:00Z,2013-04-21T07:00:00+0200,43975,,42958,,42400,18,806
2013-04-21T06:00:00Z,2013-04-21T08:00:00+0200,46504,,44644,,44400,252,602
2013-04-21T07:00:00Z,2013-04-21T09:00:00+0200,48302,,47095,,47450,740,388
2013-04-21T08:00:00Z,2013-04-21T10:00:00+0200,49109,,48570,,49200,1206,386
2013-04-21T09:00:00Z,2013-04-21T11:00:00+0200,49850,,49274,,49450,1614,466
2013-04-21T10:00:00Z,2013-04-21T12:00:00+0200,50923,,50258,,50250,1844,574
2013-04-21T11:00:00Z,2013-04-21T13:00:00+0200,47069,,49942,,49850,2054,680
2013-04-21T12:00:00Z,2013-04-21T14:00:00+0200,44502,,46637,,45950,2074,758
2013-04-21T13:00:00Z,2013-04-21T15:00:00+0200,42407,,43952,,42950,1910,806
2013-04-21T14:00:00Z,2013-04-21T16:00:00+0200,41162,,42082,,41000,1678,850
2013-04-21T15:00:00Z,2013-04-21T17:00:00+0200,42103,,41302,,40000,1293,886
2013-04-21T16:00:00Z,2013-04-21T18:00:00+0200,45158,,42804,,42000,877,907
2013-04-21T17:00:00Z,2013-04-21T19:00:00+0200,47361,,45775,,45200,386,922
2013-04-21T18:00:00Z,2013-04-21T20:00:00+0200,49183,,47530,,47150,68,917
2013-04-21T19:00:00Z,2013-04-21T21:00:00+0200,49261,,49556,,49300,0,902
2013-04-21T20:00:00Z,2013-04-21T22:00:00+0200,52519,,49562,,49050,0,949
2013-04-21T21:00:00Z,2013-04-21T23:00:00+0200,51910,,52178,,51500,0,992
2013-04-21T22:00:00Z,2013-04-22T00:00:00+0200,47469,,50948,,49650,0,1009
2013-04-21T23:00:00Z,2013-04-22T01:00:00+0200,46707,,47376,,46700,0,959
2013-04-22T00:00:00Z,2013-04-22T02:00:00+0200,44562,,46503,,46400,0,950
2013-04-22T01:00:00Z,2013-04-22T03:00:00+0200,42796,,44020,,43750,0,978
2013-04-22T02:00:00Z,2013-04-22T04:00:00+0200,43562,,42857,,42500,0,888
2013-04-22T03:00:00Z,2013-04-22T05:00:00+0200,48062,,44590,,44500,0,884
2013-04-22T04:00:00Z,2013-04-22T06:00:00+0200,52737,,49532,,49500,0,835
2013-04-22T05:00:00Z,2013-04-22T07:00:00+0200,57266,,54056,,54500,30,795
2013-04-22T06:00:00Z,2013-04-22T08:00:00+0200,59482,,57947,,58900,315,705
2013-04-22T07:00:00Z,2013-04-22T09:00:00+0200,59956,,59780,,60800,871,652
2013-04-22T08:00:00Z,2013-04-22T10:00:00+0200,59667,,59902,,60700,1486,667
2013-04-22T09:00:00Z,2013-04-22T11:00:00+0200,60124,,59678,,60200,1922,774
2013-04-22T10:00:00Z,2013-04-22T12:00:00+0200,59827,,59868,,59850,2142,833
2013-04-22T11:00:00Z,2013-04-22T13:00:00+0200,58507,,59388,,59600,2204,943
2013-04-22T12:00:00Z,2013-04-22T14:00:00+0200,56724,,58346,,57900,2169,1048
2013-04-22T13:00:00Z,2013-04-22T15:00:00+0200,54575,,56090,,55250,1988,1170
2013-04-22T14:00:00Z,2013-04-22T16:00:00+0200,52473,,54084,,53000,1714,1254
2013-04-22T15:00:00Z,2013-04-22T17:00:00+0200,52552,,52188,,51150,1402,1330
2013-04-22T16:00:00Z,2013-04-22T18:00:00+0200,54800,,52924,,51500,923,1374
2013-04-22T17:00:00Z,2013-04-22T19:00:00+0200,54601,,54986,,53350,418,1302
2013-04-22T18:00:00Z,2013-04-22T20:00:00+0200,54265,,54178,,53050,84,1213
2013-04-22T19:00:00Z,2013-04-22T21:00:00+0200,53294,,54357,,53500,0,1145
2013-04-22T20:00:00Z,2013-04-22T22:00:00+0200,56074,,53377,,52200,0,1064
2013-04-22T21:00:00Z,2013-04-22T23:00:00+0200,55076,,55648,,54550,0,1024
2013-04-22T22:00:00Z,2013-04-23T00:00:00+0200,50300,,54059,,52650,0,977
2013-04-22T23:00:00Z,2013-04-23T01:00:00+0200,49227,,50086,,48950,0,930
2013-04-23T00:00:00Z,2013-04-23T02:00:00+0200,46988,,49036,,48450,0,944
2013-04-23T01:00:00Z,2013-04-23T03:00:00+0200,45221,,46528,,45200,0,944
2013-04-23T02:00:00Z,2013-04-23T04:00:00+0200,45448,,45217,,43600,0,962
2013-04-23T03:00:00Z,2013-04-23T05:00:00+0200,48943,,46306,,45200,0,997
2013-04-23T04:00:00Z,2013-04-23T06:00:00+0200,53331,,50332,,49950,0,982
2013-04-23T05:00:00Z,2013-04-23T07:00:00+0200,57661,,54647,,55100,36,924
2013-04-23T06:00:00Z,2013-04-23T08:00:00+0200,59603,,58324,,58450,324,862
2013-04-23T07:00:00Z,2013-04-23T09:00:00+0200,60083,,59828,,60150,854,720
2013-04-23T08:00:00Z,2013-04-23T10:00:00+0200,59666,,60032,,59850,1370,600
2013-04-23T09:00:00Z,2013-04-23T11:00:00+0200,60020,,59615,,59100,1794,675
2013-04-23T10:00:00Z,2013-04-23T12:00:00+0200,59596,,59740,,58400,2056,720
2013-04-23T11:00:00Z,2013-04-23T13:00:00+0200,57892,,58924,,58350,2114,674
2013-04-23T12:00:00Z,2013-04-23T14:00:00+0200,55817,,57740,,56850,2154,595
2013-04-23T13:00:00Z,2013-04-23T15:00:00+0200,53773,,55284,,53950,2084,508
2013-04-23T14:00:00Z,2013-04-23T16:00:00+0200,52108,,53326,,51850,1905,470
2013-04-23T15:00:00Z,2013-04-23T17:00:00+0200,51420,,51807,,50000,1567,422
2013-04-23T16:00:00Z,2013-04-23T18:00:00+0200,52955,,51578,,49450,1073,332
2013-04-23T17:00:00Z,2013-04-23T19:00:00+0200,52224,,52906,,50900,490,264
2013-04-23T18:00:00Z,2013-04-23T20:00:00+0200,51815,,51874,,50450,98,250
2013-04-23T19:00:00Z,2013-04-23T21:00:00+0200,51708,,52182,,51400,1,277
2013-04-23T20:00:00Z,2013-04-23T22:00:00+0200,54530,,51877,,50500,0,274
2013-04-23T21:00:00Z,2013-04-23T23:00:00+0200,53649,,54167,,53050,0,242
2013-04-23T22:00:00Z,2013-04-24T00:00:00+0200,48807,,52684,,51450,0,227
2013-04-23T23:00:00Z,2013-04-24T01:00:00+0200,47841,,48582,,48150,0,240
2013-04-24T00:00:00Z,2013-04-24T02:00:00+0200,45736,,47718,,47350,0,234
2013-04-24T01:00:00Z,2013-04-24T03:00:00+0200,43921,,45156,,44150,0,253
2013-04-24T02:00:00Z,2013-04-24T04:00:00+0200,44291,,43870,,42450,0,316
2013-04-24T03:00:00Z,2013-04-24T05:00:00+0200,47662,,45086,,43700,0,384
2013-04-24T04:00:00Z,2013-04-24T06:00:00+0200,51751,,48900,,47750,0,423
2013-04-24T05:00:00Z,2013-04-24T07:00:00+0200,55516,,52871,,52750,46,520
2013-04-24T06:00:00Z,2013-04-24T08:00:00+0200,57504,,56120,,56100,406,536
2013-04-24T07:00:00Z,2013-04-24T09:00:00+0200,57929,,57713,,57900,1074,418
2013-04-24T08:00:00Z,2013-04-24T10:00:00+0200,57376,,57697,,57550,1756,406
2013-04-24T09:00:00Z,2013-04-24T11:00:00+0200,57458,,57274,,56750,2270,522
2013-04-24T10:00:00Z,2013-04-24T12:00:00+0200,56808,,57159,,56200,2580,639
2013-04-24T11:00:00Z,2013-04-24T13:00:00+0200,55600,,56336,,55750,2760,686
2013-04-24T12:00:00Z,2013-04-24T14:00:00+0200,53687,,55412,,54000,2788,661
2013-04-24T13:00:00Z,2013-04-24T15:00:00+0200,51598,,53138,,51350,2651,620
2013-04-24T14:00:00Z,2013-04-24T16:00:00+0200,50193,,51282,,49300,2376,560
2013-04-24T15:00:00Z,2013-04-24T17:00:00+0200,49620,,49938,,47450,1931,507
2013-04-24T16:00:00Z,2013-04-24T18:00:00+0200,51081,,49764,,47700,1306,429
2013-04-24T17:00:00Z,2013-04-24T19:00:00+0200,50245,,50934,,49300,590,378
2013-04-24T18:00:00Z,2013-04-24T20:00:00+0200,49566,,49758,,48750,106,334
2013-04-24T19:00:00Z,2013-04-24T21:00:00+0200,49672,,50018,,49250,1,382
2013-04-24T20:00:00Z,2013-04-24T22:00:00+0200,52430,,49659,,48700,0,442
2013-04-24T21:00:00Z,2013-04-24T23:00:00+0200,51354,,51998,,51050,0,522
2013-04-24T22:00:00Z,2013-04-25T00:00:00+0200,46517,,50362,,49400,0,566
2013-04-24T23:00:00Z,2013-04-25T01:00:00+0200,45263,,46226,,46250,0,592
2013-04-25T00:00:00Z,2013-04-25T02:00:00+0200,42920,,45042,,45250,0,574
2013-04-25T01:00:00Z,2013-04-25T03:00:00+0200,41066,,42464,,42150,0,578
2013-04-25T02:00:00Z,2013-04-25T04:00:00+0200,41036,,40940,,40550,0,557
2013-04-25T03:00:00Z,2013-04-25T05:00:00+0200,44313,,41851,,41750,0,604
2013-04-25T04:00:00Z,2013-04-25T06:00:00+0200,48237,,45448,,45700,0,638
2013-04-25T05:00:00Z,2013-04-25T07:00:00+0200,52159,,49396,,50000,38,698
2013-04-25T06:00:00Z,2013-04-25T08:00:00+0200,54364,,52844,,53550,340,748
2013-04-25T07:00:00Z,2013-04-25T09:00:00+0200,55094,,54629,,55300,903,678
2013-04-25T08:00:00Z,2013-04-25T10:00:00+0200,55321,,55026,,54950,1506,508
2013-04-25T09:00:00Z,2013-04-25T11:00:00+0200,55549,,55292,,54450,1923,512
2013-04-25T10:00:00Z,2013-04-25T12:00:00+0200,55591,,55388,,54500,2225,572
2013-04-25T11:00:00Z,2013-04-25T13:00:00+0200,54579,,55068,,54550,2305,576
2013-04-25T12:00:00Z,2013-04-25T14:00:00+0200,53022,,54380,,53300,2222,597
2013-04-25T13:00:00Z,2013-04-25T15:00:00+0200,51326,,52559,,51250,2080,645
2013-04-25T14:00:00Z,2013-04-25T16:00:00+0200,49841,,50924,,49200,1897,600
2013-04-25T15:00:00Z,2013-04-25T17:00:00+0200,49501,,49449,,47550,1523,526
2013-04-25T16:00:00Z,2013-04-25T18:00:00+0200,50711,,49715,,47950,992,512
2013-04-25T17:00:00Z,2013-04-25T19:00:00+0200,49744,,50512,,49600,454,452
2013-04-25T18:00:00Z,2013-04-25T20:00:00+0200,48574,,49114,,48500,96,398
2013-04-25T19:00:00Z,2013-04-25T21:00:00+0200,48674,,48932,,48850,2,422
2013-04-25T20:00:00Z,2013-04-25T22:00:00+0200,51436,,48840,,48250,0,426
2013-04-25T21:00:00Z,2013-04-25T23:00:00+0200,50339,,51095,,50350,0,425
2013-04-25T22:00:00Z,2013-04-26T00:00:00+0200,45405,,49244,,48450,0,459
2013-04-25T23:00:00Z,2013-04-26T01:00:00+0200,43968,,45018,,44850,0,518
2013-04-26T00:00:00Z,2013-04-26T02:00:00+0200,41446,,43710,,43650,0,637
2013-04-26T01:00:00Z,2013-04-26T03:00:00+0200,39299,,40892,,40250,0,698
2013-04-26T02:00:00Z,2013-04-26T04:00:00+0200,39492,,39242,,38600,0,807
2013-04-26T03:00:00Z,2013-04-26T05:00:00+0200,42220,,40042,,39950,0,1008
2013-04-26T04:00:00Z,2013-04-26T06:00:00+0200,46090,,43250,,44050,0,1415
2013-04-26T05:00:00Z,2013-04-26T07:00:00+0200,50576,,47319,,48000,12,1805
2013-04-26T06:00:00Z,2013-04-26T08:00:00+0200,53730,,51341,,51450,122,1900
2013-04-26T07:00:00Z,2013-04-26T09:00:00+0200,55352,,54151,,53900,288,1908
2013-04-26T08:00:00Z,2013-04-26T10:00:00+0200,56220,,55584,,54300,441,2000
2013-04-26T09:00:00Z,2013-04-26T11:00:00+0200,57396,,56331,,54600,546,2320
2013-04-26T10:00:00Z,2013-04-26T12:00:00+0200,57456,,57326,,55000,576,2638
2013-04-26T11:00:00Z,2013-04-26T13:00:00+0200,55977,,56941,,55050,568,2758
2013-04-26T12:00:00Z,2013-04-26T14:00:00+0200,54865,,56012,,53700,566,2824
2013-04-26T13:00:00Z,2013-04-26T15:00:00+0200,53308,,54526,,51750,542,2842
2013-04-26T14:00:00Z,2013-04-26T16:00:00+0200,52163,,52994,,50100,477,2673
2013-04-26T15:00:00Z,2013-04-26T17:00:00+0200,52312,,52073,,48800,415,2528
2013-04-26T16:00:00Z,2013-04-26T18:00:00+0200,54226,,52665,,49500,290,2408
2013-04-26T17:00:00Z,2013-04-26T19:00:00+0200,53360,,54077,,51250,146,2540
2013-04-26T18:00:00Z,2013-04-26T20:00:00+0200,51803,,52670,,50450,44,2373
2013-04-26T19:00:00Z,2013-04-26T21:00:00+0200,50931,,51786,,51600,2,2073
2013-04-26T20:00:00Z,2013-04-26T22:00:00+0200,54102,,51196,,51150,0,1836
2013-04-26T21:00:00Z,2013-04-26T23:00:00+0200,52902,,53656,,53000,0,1734
2013-04-26T22:00:00Z,2013-04-27T00:00:00+0200,47648,,51784,,51600,0,1650
2013-04-26T23:00:00Z,2013-04-27T01:00:00+0200,46322,,47382,,48050,0,1626
2013-04-27T00:00:00Z,2013-04-27T02:00:00+0200,43759,,46093,,46700,0,1604
2013-04-27T01:00:00Z,2013-04-27T03:00:00+0200,41771,,43210,,43150,0,1466
2013-04-27T02:00:00Z,2013-04-27T04:00:00+0200,41138,,41426,,40950,0,1477
2013-04-27T03:00:00Z,2013-04-27T05:00:00+0200,42241,,41440,,40450,0,1512
2013-04-27T04:00:00Z,2013-04-27T06:00:00+0200,42922,,42684,,41550,0,1592
2013-04-27T05:00:00Z,2013-04-27T07:00:00+0200,45506,,43515,,42450,12,1536
2013-04-27T06:00:00Z,2013-04-27T08:00:00+0200,48863,,46470,,46250,138,1422
2013-04-27T07:00:00Z,2013-04-27T09:00:00+0200,51445,,49786,,50850,383,1334
2013-04-27T08:00:00Z,2013-04-27T10:00:00+0200,52379,,51722,,52900,655,1544
2013-04-27T09:00:00Z,2013-04-27T11:00:00+0200,53313,,52604,,53750,871,1738
2013-04-27T10:00:00Z,2013-04-27T12:00:00+0200,54939,,53712,,55100,1002,1722
2013-04-27T11:00:00Z,2013-04-27T13:00:00+0200,51930,,54120,,54950,1130,1929
2013-04-27T12:00:00Z,2013-04-27T14:00:00+0200,50340,,51810,,52100,1150,2317
2013-04-27T13:00:00Z,2013-04-27T15:00:00+0200,48647,,49885,,49400,1066,2607
2013-04-27T14:00:00Z,2013-04-27T16:00:00+0200,47546,,48380,,47400,993,2762
2013-04-27T15:00:00Z,2013-04-27T17:00:00+0200,48395,,47632,,46900,860,2842
2013-04-27T16:00:00Z,2013-04-27T18:00:00+0200,50673,,48884,,48950,632,2788
2013-04-27T17:00:00Z,2013-04-27T19:00:00+0200,50897,,50696,,51650,338,2640
2013-04-27T18:00:00Z,2013-04-27T20:00:00+0200,50636,,50516,,51800,83,2350
2013-04-27T19:00:00Z,2013-04-27T21:00:00+0200,50869,,50974,,52750,2,2094
2013-04-27T20:00:00Z,2013-04-27T22:00:00+0200,55343,,51398,,52800,0,1871
2013-04-27T21:00:00Z,2013-04-27T23:00:00+0200,54751,,55085,,55100,0,1708
2013-04-27T22:00:00Z,2013-04-28T00:00:00+0200,49993,,53758,,53450,0,1614
2013-04-27T23:00:00Z,2013-04-28T01:00:00+0200,48908,,49780,,49950,0,1656
2013-04-28T00:00:00Z,2013-04-28T02:00:00+0200,46290,,48593,,48650,0,1785
2013-04-28T01:00:00Z,2013-04-28T03:00:00+0200,43868,,45649,,45100,0,1735
2013-04-28T02:00:00Z,2013-04-28T04:00:00+0200,42986,,43560,,42950,0,1576
2013-04-28T03:00:00Z,2013-04-28T05:00:00+0200,43437,,43116,,42300,0,1466
2013-04-28T04:00:00Z,2013-04-28T06:00:00+0200,42898,,43420,,42800,0,1264
2013-04-28T05:00:00Z,2013-04-28T07:00:00+0200,44501,,43264,,42350,29,1022
2013-04-28T06:00:00Z,2013-04-28T08:00:00+0200,47486,,45214,,44650,243,774
2013-04-28T07:00:00Z,2013-04-28T09:00:00+0200,49541,,48005,,47250,596,531
2013-04-28T08:00:00Z,2013-04-28T10:00:00+0200,50979,,49968,,48450,949,455
2013-04-28T09:00:00Z,2013-04-28T11:00:00+0200,52284,,51322,,49300,1197,422
2013-04-28T10:00:00Z,2013-04-28T12:00:00+0200,53839,,52803,,51700,1284,362
2013-04-28T11:00:00Z,2013-04-28T13:00:00+0200,50110,,52778,,51850,1276,342
2013-04-28T12:00:00Z,2013-04-28T14:00:00+0200,47938,,49814,,48100,1208,305
2013-04-28T13:00:00Z,2013-04-28T15:00:00+0200,45966,,47435,,45250,1100,332
2013-04-28T14:00:00Z,2013-04-28T16:00:00+0200,45230,,45762,,43350,956,385
2013-04-28T15:00:00Z,2013-04-28T17:00:00+0200,45919,,45228,,42550,797,448
